Category,Channel,Message
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].12456"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].13478"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].23457"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].35568"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].35668"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].3678q"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].wtyuo"
RMT_G,10,"5GOLD.COM--Buy FFXIV Gil Cheapest,100% Handwork Guaranteed,24/7 online service[5% OFF Code;GOLD].yoplk"
RMT_G,10,5GOLD.COM--Cheapest ffxiv gil online-5 Min delivery-24/7 online service[5% OFF Code;GOLD].hfzcb
RMT_G,10,5GOLD.COM--Cheapest ffxiv gil online-5 Min delivery-24/7 online service[5% OFF Code;GOLD].tuipk
RMT_G,10,"Buy Cheap gils on www,G/a/m/e/r/E/a/s/y.c0m, 8% code,FFXIV2020, 15 mins deliveryvnm15"
RMT_G,10,"Buy Cheap gils on www,G/a/m/e/r/E/a/s/y.c0m, 8% code,FFXIV2020, 15 mins deliveryvnm16"
RMT_G,10,"Buy Cheap gils on www,G/a/m/e/r/E/a/s/y.c0m, 8% code,FFXIV2020, 15 mins deliveryvnm17"
RMT_G,11,【 PV■NK.℃ O M 、■ = PBA 】，5分納品！ジル＆480-500HQセット＆希望の園エデン (野蛮)全部強奪!安い&安全保障【コード：714、5％OFF】!!!-cfjyf
RMT_G,11,【 PV■NK.℃ O M 、■ = PBA 】，5分納品！ジル＆480-500HQセット＆希望の園エデン (野蛮)全部強奪!安い&安全保障【コード：714、5％OFF】!!!-glisq
RMT_G,11,【 PV■NK.℃ O M 、■ = PBA 】，5分納品！ジル＆480-500HQセット＆希望の園エデン (野蛮)全部強奪!安い&安全保障【コード：714、5％OFF】!!!-unpcp
RMT_G,11,【 PVP◇NK.℃ O M 、◇ = BA 】，5分納品！ジル＆480-500HQセット＆希望の園エデン (野蛮)全部強奪!安い&安全保障【コード：714、5％OFF】!!!-ssrum
RMT_G,11,【 PVP●K.℃ O M 、● = BAN 】，5分納品！ジル＆480-500HQセット＆希望の園エデン (野蛮)全部強奪!安い&安全保障【コード：714、5％OFF】!!!-kgthx
RMT_G,11,【 PVP●K.℃ O M 、● = BAN 】，5分納品！ジル＆480-500HQセット＆希望の園エデン (野蛮)全部強奪!安い&安全保障【コード：714、5％OFF】!!!-pdonb
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code, Collegiate Attire $9.6, Fantasia $5.5, Level Boost $10,"
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code, Collegiate Attire $9.6, Fantasia $5.5, Level Boost $10,"
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code, Collegiate Attire $9.6, Fantasia $5.5, Level Boost $10,"
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code, Collegiate Attire $9.6, Fantasia $5.5, Level Boost $10,"
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code, Collegiate Attire $9.6, Fantasia $5.5, Level Boost $10,"
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code, Collegiate Attire $9.6, Fantasia $5.5, Level Boost $10,"
RMT_G,11,"FF14Mog.com selling cheap Mog Station Redeem Code,Dirndl's Attire  $8.99, Chocobo Carriage  $14.39 ,Use 5Off Code:FF5"
RMT_G,11,"Seach pvp and bank on google，5 Min Delivery For Gil !   Resistance 500 (5 slots)  Weapons & Skysteel 500 Crafting Tools & Eden Verse (savage) Full Loot clear ! Cheap & Safety Guarantee！【Code:  714  ,5% OFF 】!!!-ikdzd"
RMT_G,11,"Seach pvp and bank on google，5 Min Delivery For Gil !   Resistance 500 (5 slots)  Weapons & Skysteel 500 Crafting Tools & Eden Verse (savage) Full Loot clear ! Cheap & Safety Guarantee！【Code:  714  ,5% OFF 】!!!-lpdtr"
RMT_G,11,"Seach pvp and bank on google，5 Min Delivery For Gil !   Resistance 500 (5 slots)  Weapons & Skysteel 500 Crafting Tools & Eden Verse (savage) Full Loot clear ! Cheap & Safety Guarantee！【Code:  714  ,5% OFF 】!!!-sdejn"
RMT_G,11,"Seach pvp and bank on google，5 Min Delivery For Gil !   Resistance 500 (5 slots)  Weapons & Skysteel 500 Crafting Tools & Eden Verse (savage) Full Loot clear ! Cheap & Safety Guarantee！【Code:  714  ,5% OFF 】!!!-sqkaf"
RMT_G,11,"Seach pvp and bank on google，5 Min Delivery For Gil !   Resistance 500 (5 slots)  Weapons & Skysteel 500 Crafting Tools & Eden Verse (savage) Full Loot clear ! Cheap & Safety Guarantee！【Code:  714  ,5% OFF 】!!!-ztdyu"
RP,0,"""A Grave Affair"", party on Cactuar, Goblet, W6P6! Costume contest w/ prizes, raffle, and more! https://discord.gg/6X24tx6v"
RP,0,( RP ) Wonderlust is a new club on Midgar! We are hiring! We also want our customers to join! https://discord.gg/Mn3QNn
RP,0,((Looking for lady Seawolf rper to rp as a daughter in longterm sl.  No Erp- literate paragraph.  DM for more details. ))
RP,0,(18+) The Silver Moogle is open 1030pm to 2am ET. Come dance the night away with us or pick a shadow to mingle with!
RP,0,"(18+)[    ] Recruiting Front Desk, Bar & Guards. Head over to  rengo-bathhouse.carrd.co  & Signup!"
RP,0,(Bored)Lovely Au Ra woman [Famfrit] available to be RP girlfriend/wife for long term or short term. Send tell if in need.
RP,0,(RP) Adonis Blue invites you to frolick and play within our land of enchantment. All are welcome to  make merry.Lamia Gob W14 L4.
RP,0,"(RP)(18+) Come one and all to the Hot House, bathe in sin as we ensure a time you're sure to remember!!!! Siren Mist W1P6"
RP,0,"(RP)Detox Lounge & Cafe. Open till 8pm Est. Relax, que ,eat. bathhouse included. Jen/mist/w20/p57 Hope to see you!!! "
RP,0,"(RP/ERP) Gay lala dude looking for casual chatter, or ""fun"" if it happens, maybe both! :> Sizeplay is a big (ha) yes! May be AFK!"
RP,0,/*Fat Cat Pizzeria*\ delivers fresh  Pizzas straight to your door by hand! | Menu @ fatcatpizzeria.carrd.co | Join party/tell to order! <3
RP,0,::Under the Moonlight:: 18+ NOW OPEN Midgard Goblet W24 P30 Check us out on Discord at https://discord.gg/GTNFxEq
RP,0,[+18 RP] It's NSFW night at the Carbuncle Cafe! Come groove with our Carbuncle dancers! LGBTQ+/Raffle/Club | Sarg. LB W24 P16
RP,0,[18] The Willow is now open Come to our special party. Lavenderbeds w21 p6. https://discord.gg/huTAXYh
RP,0,"[18+ RP] Roehaus, a one of a kind roe-staffed venue, is hiring! Join the party or /tell for more info. Opening 2/6/21."
RP,0,[18+] [RP] Please join us at Milky Mushroom NOW for a Fae enchanted experience! Ada LB P33W22 https://milkym.carrd.co/
RP,0,"[18+] {RP} Come to The Siren's Song tonight at [Adaman LB w15, P3] for our beautiful Sirens! 8pm - 12am EST "
RP,0,"[18+] {RP} The Siren's Song is now open! [Adaman LB w15, P3] Come enjoy some gorgeous Sirens and a great environment! "
RP,0,"[18+] ♥ Otter Springs Spa & Resort ♥ CURRENTLY HIRING, NO EXP REQUIRED (Currently AFK) - https://ottersprings.carrd.co/"
RP,0,"[18+] ATTIKA is now open! Raffle tonight for a chance to win cool prizes! Dancing, Drinks, Food! Sarg; Shiro W6 P28. 10pm EST♥"
RP,0,[18+] CLUB AFTERLIFE is open! Come through our gates and drink the night away! [10PM-2AM EST] [Jenova/Shirogane/W14/P16]
RP,0,"[18+] LuXe Nightclub - Hiring Entertainers, Hosts, Cocktail Staff, Bartenders, Dealers, Security - https://discord.gg/fpx4DFcbdt"
RP,0,[18+] Please join us tonight at 9PM EST LB P33W22 Yorha theme For more info: https://milkym.carrd.co/
RP,0,[18+] Scarlet Night is open! Live Music w/ Two imaginary Girls/Baths/Bar/Trivia! Adamantoise Shirogane W16 P7
RP,0,"[18+] The MUDD Pit, 11pm - 2am EST. ZALERA - GOBLET, W23P60. https://discord.gg/HVAEc3nEkz  ""Come play with us.♥"""
RP,0,[18+][LGBTQ+] CLUB AFTERLIFE is open! Come through our gates and fall into our embrace! (10PM-2AM EST)[Jeno/Shiro/W14/P16]
RP,0,"[18+][LGBTQ+][Jenova]Club Spectrum will be opening 9pm cst on W13, P5 LB. Come for the drinks and dancing, or buy a courtesan! "
RP,0,[18+]Need a way to get paid for your RP/ERP skills? The Tender Tonberry is hiring! For info go to @ discord.gg/TnvBgGQjuk
RP,0,[18+]Need an FC or a venue to get paid for your rp/erp skills? The Tender Tonberry is hiring! Hit us up @ discord.gg/TnvBgGQjuk
RP,0,[18+]Need to get your RP/ERP fix in? Wishing to become or buy a courtesan? C'mere to Touch Fluffy Tail @ discord.gg/fCS8Zng
RP,0,[18+RP] ☆'☆ 10pm-1am EST Birthday Party♥Dancers♥Casino♥(Coe LBW16 P36) discord.gg/jXKR4tc
RP,0,[18+RP] ☆'☆ 10pm-1am EST Birthday Party♥Dancers♥Casino♥(Coe LBW16 P36) discord.gg/jXKR4tc
RP,0,"[18+RP] Hiring <3  <3 Several PAID POSITIONS left, F/Sa/Su. Apply at houseofhearts.carrd.co/"
RP,0,"[18+RP] Teraflare is having a VIP sleepover at 1am EST!! Talk to management, and get your VIP access to join our shenanigans!!"
RP,0,[E/RP 18+] Viera escort that would offer her thighs to rest your weary head and soothe your troubles. Send tells for info.
RP,0,"[Faerie, Goblet, Ward 7 #40] Join us TONIGHT from 8-10pm EST at The Bottom Line, a jazz cafe! https://thebottomline.carrd.co/"
RP,0,[FAERIE][RP] LB W23P6. SLOPPY JHO OPENS @ 11PM EST. GAY CLUB/BAR. CELEBRATING HELIO AL’SKETCH RELEASE FROM JAIL.
RP,0,"[Haunted House] They say there's a whole new world to explore just beyond the window...Exodus Lavender Beds Ward 22, Plot 21"
RP,0,"[LGBTQ] Club Spectrum is Hiring! we're a new, upcoming Nightclub on Jenova! join PF or send a tell for info or to apply! <3"
RP,0,[LGBTQ][18+] Spectrum is open! Come have a great time with us!<3  Lavbeds ward 13 plot 5
RP,0,[OPEN] The Anti Speakeasy | Dancing | Giveaways | Check MSG Book for Entry Key discord.gg/k9rWhX2 SFW-CAC-LB-W23-P51
RP,0,[OUT SHOPPING @ MARKET] Kusuo Izakaya & Bath | Preparing for Breakfast Crowd; Free Use of Public Bath | GIL/SHIRO/W24/APT32
RP,0,"[Rp 18+] Attika opening @10 est. Dancing, Food, Drinks, Games. Sarg Shiro W6 P28. See you there ♥"
RP,0,"[RP EVENT] Join us for a feast at Shangri-La Fri @ 8pm EST! Mog Prizes, live music and more! Details @ discord.gg/shangriLa♥"
RP,0,"[RP, 18+] Thee Chrysalis - OPEN NOW! | Auction!  Precious Gems Glam! | Siren Mist W10 P32 https://discord.gg/nqJtQSD"
RP,0,"[RP,18+] Aphrodite's Wish is open! Your dreams are a whisper away~ 10pm-2am EST [Siren,LB,W19,P58] discord.gg/9jVyu9Q"
RP,0,[RP/+18RP] - The HROTHEL - Bathhouse & Bar [LGBTQ+Friendly] [Fam. W.5 - P.50 Gridania][discord.io/hrothel] Hrothgar Operated
RP,0,"[RP/LGBT+] The Ponspectors present: ""BAKE SALE!"" |Excal|Mist|Ward13|Apartment6| Come see our catboys!"
RP,0,"[RP] [Siren] The Black Flower Lounge is looking for new staff! waiter, bartender and escort positions open! join for info!"
RP,0,"[RP] ☆ The Golden Gauntlet is open until Midnight EST! ☆   Drinks, hosts and fights! Mat LB w24p11 | web: golden-gauntlet.crd.co"
RP,0,"[RP] Come to the SSH Lounge 7-10pm ESTfor drinks, live music, dancing! Faerie -Goblet- W14P35. https://discord.gg/8xN4UHf"
RP,0,"[RP] Come to the SSH Lounge for a night of free drinks, dancing, live music! Faerie-Goblet-W14P35. https://discord.gg/8xN4UHf"
RP,0,[RP] Crown of Dahlias is open tonight! Gyr Abanian fight club/bar. Come place your bets!☆dahlia.crd.co☆7p EST☆LB:W13/P41
RP,0,[RP] Daybreak Blades is an cross-world friendly adventurer's guild on Hyperion accepting all walks of life. Info: daybreak.crd.co
RP,0,[RP] Dragon's Hearth Tavern: Come relax and listen to live music! Open TONIGHT @9pm EST-Bal-LB-W8P57 (dragonshearth.carrd.co)
RP,0,"[RP] Gotta quench your thirst? Visit the Sabartender! Cact,  Mist, W10, P4, 2nd Floor. 10pm-1am EST. https://sabartender.carrd.co"
RP,0,[RP] Ivory Tiger Tavern open for business. come relax and enjoy the meals with a fellow rouge. Gilga | Mists |  W2 Sub | APT82
RP,0,[RP] Karaoke Night at NRAID HQ! Sign up for a chance to perform on our stage! Spectators welcome! https://discord.gg/ZhgqEqf
RP,0,"[RP] Looking for adventure? Bounties, work, odd jobs? Join Bounty Call! More info in our discord: https://discord.gg/SnjZWRf"
RP,0,"[RP] Rosa 'de Rescht' OPEN MIC NIGHT 11 PM-2 AM EST. Bards welcome, fine dining and wine served! Sarg Goblet W16 P55"
RP,0,"[RP] SSH Lounge opens from 8-11pm EST!! Drinks, dancing, blackjack, more! Faerie Goblet W14P35. discord.gg/8xN4UHf"
RP,0,[RP] Teahouse and Speakeasy Izakaya Onigami is open! 9pm-12am (EST) tinyurl.com/onifcffxiv | Mateus Shiro W15 P13
RP,0,[RP] The Dead Dragoon is opening its doors for the first time! Come check out and have fun with us! opens in 1 hr!
RP,0,"[RP] The House of illos - Open for all until 8am ST! Adult night life RP- LGTBQ+ Friendly, Lalas welcome - Faerie, LB W11 P28"
RP,0,"[RP] The Ivory Tiger Tavern is open, come enjoy a meal and drink with a rogue. Gilga | Mists 2 Sub | APT 82"
RP,0,"[RP] The Light House is open - Come Visit and dance, meet ppl and drink! Free drinks all night - W13 P4 Mist Gilg - Basement."
RP,0,"[RP] The Lilting Lilium: Bar & Lounge is open! Come for drinks, live music, games, and excellent company! Ada Mist W24 P5"
RP,0,"[RP] The Primals Bar Grand Opening! Ada, Goblet W22 P15. Come stop by and get a drink. You can find me downstairs!"
RP,0,"[RP] The Reading Nook Come in For Tea,Treats, and the Company of your Fellow Xaela/Raens from the Azim Steppe!"
RP,0,"[RP] The Sabartender, a Cactuar-themed bar. Cactuar - Mist, W10, P4, 2nd Floor. 10pm EST. https://sabartender.carrd.co"
RP,0,[RP] The Thonrned Dragon Cosplay Contest entry closes tonight at midnight est. Entry is free. Full details at [discord.gg/48R4RpP]
RP,0,[Rp] The Viridian Orchid is a non-profit companion's den seeking those interested in joining our community! <viriorchid.carrd.co>
RP,0,[RP] Welcome to [R][E][L][I][C][S]   Securing and containing trinkets and eldrich items.  rlcs.carrd.co (FC - crossworld friendly!)
RP,0,[RP][18+] Lunar Lounge is opening TONIGHT@11PM EST! Bring all of your friends and party the night away! Ada Mist W16 P60
RP,0,[RP][18+] Red Moon opens TONIGHT @6pm PST/9pm EST w/ a mount bundle raffle (5m val) Jen LB W23P58 discord.gg/redmoon
RP,0,[RP][18+] Red Moon opens TONIGHT @9PM EST - ROULETTE @ 10 SANTA @ 11 - Jenova Lav Beds w23 p58 discord.gg/redmoon
RP,0,[RP][18+] Red Moon opens TONIGHT@6pm PST/9pm EST w/ a mount bundle raffle (5m val) Jen LB W23P58 discord.gg/redmoon
RP,0,[RP][18+] The dungeon Located at (Siren Mist w20 p1) is OPEN plz come enjoy our firey hawt basement or icy interactive attic ^-^
RP,0,"[RP][18+]Hello, the Lunar Lounge is opening tonight at 11PM EST! Come join us at the club and dance away! Ada Mist W16 P60"
RP,0,[RP][18+]Lunar Lounge is opening Tonight @11EST~! Bring all of your friends and lets reach for the Moon! Ada Mist W16 P60
RP,0,"[RP][2 LIVES GONE CAFE] ""Take a break from housing. Inside a house""  LB W23 P17"
RP,0,[RP][SFW] ALL HANDS ON DECK!! | Kusuo Izakaya & Bath (Kobai Goten Branch) | Gilg/Shiro/W24/APT32 (afk/irl tell chat welcome)
RP,0,[RP][SFW] NEWLY UPDATED DARK IZAKAYA AREA!! | Kusuo Izakaya & Bath (Kobai Goten Branch) | GIL/SHIRO/W24/APT32
RP,0,[RP][SFW] SAKE & UMESHI NIGHT!!! | Kusuo Izakaya & Bath (Kobai Goten Branch) | Gil/Shiro/W24/Apt32 (AFK'ers welcome)
RP,0,[RP][SFW] Sweet-Brier Bakery Cafe and Lounge NOW OPEN! Come chill and relax at Sarg Goblet W16 P55!
RP,0,"[RP][SFWish] The Paw and Tail bar is open, now with less Syrcus Tower! Gilgamesh, Lavender Beds, Ward 3, Plot 41"
RP,0,"[RP]Calling all Pirates, Cutthroats, and sellswords tonight 5pm Central. check discord #events https://discord.gg/ChRB9b4ynz"
RP,0,[RP|SFW] The Silver Garden is open for tea and conversation! Always looking to make new friends. | Cactuar LB w7 p6
RP,0,"[RP18+] Oschon's Lounge is open! Party today, plan for tomorrow! 8pm-12a PST Gilgamesh Goblet W23 P23 "
RP,0,"[RP18+] OschonsLounge is open! Gilga Goblet Ward 23 Plot 23. Music, drinks, baths, and good times. Come join us! "
RP,0,[RP18+] The Tender Tonberry is opening TONIGHT at 9pm EST! Free Raffle @12am EST-Siren-Lav-W23-P3 discord.gg/TnvBgGQjuk
RP,0,"[SFW RP] Spaget is open now until midnight PST! Come hang out, eat pasta, or visit the Red Room upstairs.. Gilga/Mist/W13 P7"
RP,0,[SFW] Maid For You is open NOW!! FAE/LB/W7/P13 https://discord.gg/27CmeQWtXa
RP,0,[SFW]VLVT DRMS Soft Opening|02/28|9pm et|JenLavBedsW8P32|https://discord.gg/WKVGj9PSNm
RP,0,{Belalagio Casino Resort} NOW OPEN!!  3 working slot machines! Blackjack! Roulette! Dice! Poolside View! Gilg GobW15P17
RP,0,{E/RP} Just a lonely Miqo offering services~ ♥
RP,0,"{LGBTQ+}{18+} Club Spectrum is Open! Come show us your true colors! {Jenova, Lav beds, ward 13, plot 5} ^-^"
RP,0,{RP} New venue coming to Siren! Join for more information ahead of our grand opening! https://www.discord.gg/nqJtQSD
RP,0,"{RP} The Nest NOW OPEN! Join us for live Entertainment, Drinks, Food, 50/50 raffle lovely company! Adam/Mist W22 P30"
RP,0,{RP18+} TvR #MellowMondays TONIGHT 9pm EST - Wanna stay up to date with the Velvet Room's events? discord.gg/MZu9NXsU
RP,0,{SFW} Maid for you is open! Fairie/Mists/W16/P30 https://discord.gg/27CmeQWtXa
RP,0,{Yule Ball} The Carbuncle Cafe humbly Invites you to dance the night away! Enter our raffle and win BIG prizes! SARG- LB w24 p16
RP,0,》《  Opens 10pm On Saturday LB W24P33 Gabriel Mark lll Giveaway In discord NOW  》 https://discord.gg/Luxuria 《
RP,0,"｢  ｣ Lookin for a chill rp spot, with Open Stage Performance and some possible Criminal Undertones? TALLEY MARKS OPEN N"
RP,0,<Balmung> The Weekly Beat Up is on at the Observatorium in Central Coerthas! 5 mil Prize pool!
RP,0,<Nyan Diner>  Coeurl Mist Ward 17 Plot 52! Please join us! Open from 6pm-9pm pst! Non RP-er welcome! (nyancafe.carrd.co)
RP,0,"<SFW-RP> The Winter Market is here! Come for a night of fun, festivity and Starlight cheer!  Observatorium in CCH, Gilgamesh!"
RP,0,"● The Pearl ● a Victorian Brothel opening Tuesday! Applications closing tonight, get yours in now! [ thepearlxiv.carrd.co ]"
